,# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
3047,7Qtr6D2TWBE,350.0,360.0,"/m/01m2v,/m/0316dw,/m/09x0r,/t/dd00125",4,"Computer keyboard|Typing|Speech|Inside, small room"
3048,7R1lIuB52oU,30.0,40.0,/m/0l156k,1,Whistle
3049,7R8QaecvJzA,30.0,40.0,"/m/034srq,/m/03m9d0z,/m/0j6m2",3,"Waves, surf|Wind|Stream"
3050,7RlyBtFDd98,70.0,80.0,"/m/032s66,/m/073cg4",2,"Gunshot, gunfire|Cap gun"
3051,7RyBRczgJK4,260.0,270.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t",4,"Fowl|Crowing, cock-a-doodle-doo|Cluck|Chicken, rooster"
3052,7S2quCoO880,30.0,40.0,/m/07r10fb,1,Raindrop
3053,7S88FsFE5EE,30.0,40.0,"/m/04229,/m/0k5j",2,Jet engine|Aircraft
3054,7SH7rhWgm8U,80.0,90.0,"/m/0239kh,/m/026t6,/m/0l14md",3,Cowbell|Drum|Percussion
3055,7S_iHrdfrvQ,30.0,40.0,"/m/02rtxlg,/m/07q0yl5,/m/09x0r",3,Whispering|Snort|Speech
3056,7SdJsHDzHqk,190.0,200.0,"/m/01p970,/m/026t6,/m/0l14md",3,Tabla|Drum|Percussion
3057,7Sfz6QVheCA,30.0,40.0,"/m/02cz_7,/m/04rlf",2,Beatboxing|Music
3058,7T04388Ijk8,30.0,40.0,"/m/01bjv,/m/07pb8fc,/m/07yv9,/m/09x0r",4,Bus|Idling|Vehicle|Speech
3059,7TGF85i5nC0,10.0,20.0,"/m/04rlf,/m/07c52,/m/09x0r",3,Music|Television|Speech
3060,7TTnUHzI8NQ,350.0,360.0,"/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077",4,"Ratchet, pawl|Pulleys|Gears|Mechanisms"
3061,7ThRRhiB4R4,0.0,6.0,"/t/dd00003,/t/dd00004",2,Male singing|Female singing
3062,7TkvzwbNYwU,60.0,70.0,"/m/01x3z,/m/04rlf",2,Clock|Music
3063,7TmKzUgWiRU,0.0,10.0,"/m/01j4z9,/m/04rlf,/m/07s8j8t",3,Chainsaw|Music|Roll
3064,7U4LXsWfocQ,30.0,40.0,"/m/01sm1g,/m/0l14md",2,Wood block|Percussion
3065,7UWBbVHVHQc,30.0,40.0,"/m/02y_763,/m/09x0r",2,Sliding door|Speech
3066,7UoFNdp0UYg,20.0,30.0,"/g/122z_qxw,/m/09x0r",2,Firecracker|Speech
3067,7UpWB3q3Tf8,30.0,40.0,/m/0l14t7,1,Singing bowl
3068,7Us4WHDmfeA,30.0,40.0,"/m/04rlf,/m/064t9,/m/0ggx5q,/m/0l14gg,/t/dd00032",5,Music|Pop music|Dance music|Soundtrack music|Funny music
3069,7UyMHUvallQ,80.0,90.0,"/m/03dnzn,/m/0838f",2,Bathtub (filling or washing)|Water
3070,7V0G65FK2VQ,0.0,10.0,"/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/0g12c5",5,Tapping (guitar technique)|Electric guitar|Guitar|Music|Distortion
3071,7Vjp9y6wvkY,30.0,40.0,"/m/02p0sh1,/m/04rlf",2,Traditional music|Music
3072,7Vqvq-f-UtU,2.0,12.0,/m/07hvw1,1,Field recording
3073,7W1XzijtwyM,30.0,40.0,"/m/0192l,/m/085jw",2,"Bagpipes|Wind instrument, woodwind instrument"
3074,7WK770u5D4c,520.0,530.0,"/m/01h3n,/m/03vt0,/m/0h2mp",3,"Bee, wasp, etc.|Insect|Fly, housefly"
3075,7WMrQe87gRk,340.0,350.0,"/m/01kcd,/m/07c6l",2,Brass instrument|Trombone
3076,7WTFbV_jhmQ,350.0,360.0,/m/0395lw,1,Bell
3077,7WZwlOrRELI,30.0,40.0,"/m/04rlf,/t/dd00031",2,Music|Happy music
3078,7Wk2thg_aBI,13.0,23.0,/m/0dl83,1,Arrow
3079,7X4MOknsB80,0.0,10.0,/m/0d31p,1,Vacuum cleaner
3080,7XKKkMATqgc,120.0,130.0,"/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00127",4,"Music|Yell|Speech|Inside, public space"
3081,7XMW6Z_Oq38,0.0,2.0,/m/030rvx,1,Buzzer
3082,7XMqcbZKNNw,30.0,40.0,"/m/015y_n,/m/04rlf",2,Swing music|Music
3083,7XOpiU_dNe0,470.0,480.0,"/m/07qh7jl,/t/dd00077",2,Creak|Mechanisms
3084,7XQN9XDnRm4,80.0,90.0,"/m/04rlf,/m/04szw,/m/07kc_",3,Music|Musical instrument|Theremin
3085,7XTiQF56_lA,30.0,40.0,"/m/04rlf,/m/07pws3f,/m/07sbbz2",3,Music|Bang|Rock and roll
3086,7XiGBWapT14,180.0,190.0,"/m/04rlf,/m/07s8j8t,/m/07sbbz2",3,Music|Roll|Rock and roll
3087,7YxSEDHwuKQ,310.0,320.0,"/m/07pp8cl,/m/09x0r",2,Telephone bell ringing|Speech
3088,7ZXz3Xa7APs,0.0,10.0,"/m/04rlf,/t/dd00032",2,Music|Funny music
3089,7Zdx0YrzHVk,20.0,30.0,"/m/02_41,/m/0838f",2,Fire|Water
3090,7_80oVTLkGU,30.0,40.0,"/m/04rlf,/m/07brj",2,Music|Tambourine
3091,7_Sr2zv1sQc,80.0,90.0,"/m/015lz1,/m/015vgc,/m/04rlf,/m/06j64v,/m/074ft,/m/0dq0md",6,Singing|Carnatic music|Music|Middle Eastern music|Song|Music of Bollywood
3092,7_q36NyJtQY,70.0,80.0,"/m/0326g,/m/04rlf,/m/0g293",3,Flamenco|Music|Music of Latin America
3093,7_yBcHaoR0w,50.0,60.0,"/m/01jnbd,/m/02sgy,/m/04rlf",3,Echo|Electric guitar|Music
3094,7al-Xv2EwOQ,10.0,20.0,"/m/03dnzn,/m/0838f",2,Bathtub (filling or washing)|Water
3095,7bPW9RP3kt0,20.0,30.0,/m/01d3sd,1,Snoring
3096,7blprMMvWLA,70.0,80.0,"/m/04rlf,/m/09x0r,/t/dd00036",3,Music|Speech|Angry music
3097,7c-hiuqSxu8,50.0,60.0,"/m/03q5_w,/m/09x0r",2,"Burping, eructation|Speech"
3098,7c6ZTF6cF88,30.0,40.0,"/m/081rb,/m/09x0r",2,Writing|Speech
3099,7chwYGGSkmE,320.0,330.0,"/m/0395lw,/m/04rlf",2,Bell|Music
3100,7d9IXrUBhWY,100.0,110.0,"/m/04rlf,/m/0dwt5",2,Music|Vibraphone
3101,7d_XQ3czVy4,480.0,490.0,/m/03p19w,1,Jackhammer
3102,7e46Hfy5j8g,30.0,40.0,"/m/04rlf,/m/07lnk,/m/08cyft,/m/0dls3,/m/0m0jc",5,Music|Trance music|Electronic dance music|Grunge|Electronica
3103,7eYzzqFHGQw,100.0,110.0,"/m/04gxbd,/m/09x0r",2,"Power windows, electric windows|Speech"
3104,7eeN-fXbso8,20.0,30.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",3,Ambulance (siren)|Emergency vehicle|Siren
3105,7ey4Ga1mJ2k,30.0,40.0,"/m/04rlf,/m/07sr1lc,/m/09x0r",3,Music|Yell|Speech
3106,7f6LamGKJ6M,0.0,10.0,/m/07rqsjt,1,"Whoosh, swoosh, swish"
3107,7fCkBlAcwDM,30.0,40.0,"/m/028sqc,/m/04rlf,/m/0dq0md,/m/0y4f8",4,Music of Asia|Music|Music of Bollywood|Vocal music
3108,7fRK0vez6Yc,20.0,30.0,"/m/09x0r,/m/0cj0r",2,Speech|Pink noise
3109,7fRaV39Y-2o,50.0,60.0,/m/0j2kx,1,Waterfall
3110,7fVfG0DrLjI,30.0,40.0,"/m/015lz1,/m/016cjb,/m/04rlf",3,Singing|Gospel music|Music
3111,7feO8KCS1n8,20.0,30.0,"/m/09x0r,/m/0l15bq",2,Speech|Clapping
3112,7fft0a682rE,0.0,10.0,/m/05_wcq,1,"Bird flight, flapping wings"
3113,7g6aZTBe2xE,30.0,40.0,"/m/014zdl,/m/01jwx6,/m/04_sv,/m/07pb8fc,/m/07pxg6y,/m/07yv9",6,Explosion|Vibration|Motorcycle|Idling|Eruption|Vehicle
3114,7gTiMEazgmE,30.0,40.0,"/m/07y_7,/m/085jw,/m/0l14_3,/m/0l14j_",4,"Violin, fiddle|Wind instrument, woodwind instrument|Bowed string instrument|Flute"
3115,7gWTLcqkXqs,10.0,20.0,"/m/04rlf,/m/07p6mqd,/m/09x0r",3,Music|Slosh|Speech
3116,7gkjn-LLInI,30.0,40.0,"/m/0199g,/m/04rlf,/m/07yv9",3,Bicycle|Music|Vehicle
3117,7gr6ZOKZwuQ,10.0,20.0,"/m/01bjv,/m/07pb8fc,/m/07yv9",3,Bus|Idling|Vehicle
3118,7gyHD8EZcAs,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",4,"Bird|Bird vocalization, bird call, bird song|Coo|Pigeon, dove"
3119,7h4P7aVNY4s,260.0,270.0,"/m/01kcd,/m/07c6l",2,Brass instrument|Trombone
3120,7hGaoyfbrsI,0.0,10.0,"/m/026t6,/m/02k_mr,/m/06rvn,/m/0l14md",4,Drum|Drum roll|Snare drum|Percussion
3121,7hKG33wkr0k,80.0,90.0,"/m/04rlf,/m/07kc_",2,Music|Theremin
3122,7hgbxirpVh0,330.0,340.0,"/m/01lsmm,/m/09x0r,/t/dd00125",3,"Scissors|Speech|Inside, small room"
3123,7hkBIwQkrQo,30.0,40.0,"/m/07yv9,/t/dd00067",2,Vehicle|Heavy engine (low frequency)
3124,7ho9Ro2ElOA,140.0,150.0,"/m/04rlf,/m/09x0r,/t/dd00121",3,Music|Speech|Boing
3125,7hvsly1zIHE,30.0,40.0,/m/07bjf,1,Single-lens reflex camera
3126,7iBbUpFEfUs,350.0,360.0,"/m/01h8n0,/m/09x0r",2,Conversation|Speech
3127,7iP_X0ztjJQ,30.0,40.0,/m/07pn_8q,1,Chopping (food)
3128,7ioosi9sCdo,140.0,150.0,/m/0l156k,1,Whistle
3129,7jWRIjFaoeU,30.0,40.0,"/m/03lty,/m/04rlf,/m/09t49",3,Heavy metal|Music|Rustling leaves
3130,7jlAuKQov7w,170.0,180.0,"/m/024dl,/m/09x0r",2,Cash register|Speech
3131,7jzx664u5DA,110.0,120.0,"/m/01kcd,/m/06ncr,/m/085jw",3,"Brass instrument|Saxophone|Wind instrument, woodwind instrument"
3132,7k3OZ_fPXuM,30.0,40.0,"/m/0283d,/m/02v2lh,/m/04rlf,/m/0fd3y",4,Drum and bass|New-age music|Music|Ambient music
3133,7k4cJLDX2mk,50.0,60.0,"/m/03p19w,/m/09x0r",2,Jackhammer|Speech
3134,7kE00nojXfg,30.0,40.0,"/m/023vsd,/m/07pdjhy",2,Sanding|Rub
3135,7l4-QmvXxEs,80.0,90.0,"/m/026z9,/m/02x8m,/m/04rlf",3,Disco|Funk|Music
3136,7l7gdzbt294,0.0,7.0,"/m/07r4wb8,/m/09x0r",2,Knock|Speech
3137,7lG2zPKo9e4,30.0,40.0,"/m/04rlf,/m/05lls",2,Music|Opera
3138,7lO9BbTaezE,0.0,10.0,"/m/01b_21,/m/04rlf,/m/09x0r",3,Cough|Music|Speech
3139,7l_TPfOhh5c,570.0,580.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,/m/0ch8v",7,"Bird|Bird vocalization, bird call, bird song|Fowl|Crowing, cock-a-doodle-doo|Cluck|Chicken, rooster|Livestock, farm animals, working animals"
3140,7lfn7s0Msgk,0.0,10.0,"/m/04rlf,/m/07qyrcz",2,Music|Plop
3141,7lq3_nKXh0M,30.0,40.0,"/m/028sqc,/m/04rlf,/m/07pws3f",3,Music of Asia|Music|Bang
3142,7m2reCQwqdE,0.0,10.0,"/m/07qwdck,/m/09x0r",2,Ping|Speech
3143,7mKq9V0zOeM,16.0,26.0,/m/016622,1,Tubular bells
3144,7mQCtRG83wo,10.0,20.0,"/m/011k_j,/m/04rlf",2,Timpani|Music
3145,7meBmXHC5I0,20.0,30.0,/m/016622,1,Tubular bells
3146,7mr9UVVsv6I,30.0,40.0,/m/0l14t7,1,Singing bowl
3147,7mtYFBOmeNs,30.0,40.0,"/m/02rtxlg,/m/09x0r",2,Whispering|Speech
3148,7muzlOrbDu8,120.0,130.0,"/m/04rlf,/t/dd00036",2,Music|Angry music
3149,7nCe_iDT0NA,0.0,10.0,"/m/03k3r,/m/07q5rw0,/m/0jbk",3,"Horse|Neigh, whinny|Animal"
3150,7nQxWCn_dBg,160.0,170.0,"/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00125",4,"Speech|Child speech, kid speaking|Children playing|Inside, small room"
3151,7nZcwE5VxgM,470.0,480.0,"/m/07qw_06,/m/09x0r",2,"Wail, moan|Speech"
3152,7nglQSmcjAk,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",3,Reversing beeps|Truck|Vehicle
3153,7nrBg90cnKA,320.0,330.0,"/m/01z47d,/m/09x0r",2,Busy signal|Speech
3154,7ns_vY_79Lw,60.0,70.0,"/m/04rlf,/m/05fw6t,/m/07qjznt",3,Music|Music for children|Tick
3155,7o3imj0YfXE,60.0,70.0,"/m/07pl1bw,/m/083vt",2,Splinter|Wood
3156,7oHaG3Ez5-4,30.0,40.0,"/m/028ght,/m/04rlf,/m/05zppz,/m/06w87,/m/09x0r,/m/0gywn",6,"Applause|Music|Male speech, man speaking|Steel guitar, slide guitar|Speech|Soul music"
3157,7oNljd7R1f8,19.0,29.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv",5,"Bird|Bird vocalization, bird call, bird song|Chirp, tweet|Coo|Pigeon, dove"
3158,7oPPuNGddHU,30.0,40.0,"/m/07c52,/m/07s2xch",2,Television|Groan
3159,7oSV7L_16xY,50.0,60.0,/m/04fgwm,1,Electric toothbrush
3160,7p_Mnxl4Vq8,30.0,40.0,"/m/01jnbd,/m/02sgy,/m/04rlf,/m/0g12c5",4,Echo|Electric guitar|Music|Distortion
3161,7pdrGzdWMzI,50.0,60.0,"/m/01v1d8,/m/0283d,/m/04rlf,/m/06bxc,/m/07s72n,/m/0cfdd,/m/0glt670",7,Sampler|Drum and bass|Music|Rapping|Dubstep|Drum machine|Hip hop music
3162,7pwzNpDA9GQ,30.0,40.0,/m/0150b9,1,Change ringing (campanology)
3163,7qAvg5uQN9I,200.0,210.0,/m/02pjr4,1,Blender
3164,7qE47XOqcG0,100.0,110.0,"/m/02p3nc,/m/02zsn,/m/09x0r",3,"Hiccup|Female speech, woman speaking|Speech"
3165,7qEDAG-Ros8,180.0,190.0,"/m/06wzb,/m/07p9k1k,/m/07ptfmf,/m/07rjwbb",4,Steam|Sizzle|Stir|Hiss
3166,7qO5xLxWdZs,2.0,12.0,/m/0dl9sf8,1,Throat clearing
3167,7qaQk_sxQwg,110.0,120.0,"/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00128",4,"Music|Chatter|Speech|Outside, urban or manmade"
3168,7qaRlUc4fb0,30.0,40.0,"/m/016cjb,/m/04rlf,/m/05lls",3,Gospel music|Music|Opera
3169,7qcZbGLSggs,320.0,330.0,"/m/02x984l,/m/09x0r",2,Mechanical fan|Speech
3170,7qempAwNceA,150.0,160.0,/m/02pjr4,1,Blender
3171,7qfxCvwyxms,10.0,20.0,"/m/01s0ps,/m/05148p4,/m/05r5c",3,Electric piano|Keyboard (musical)|Piano
3172,7qznoSW2ecI,540.0,550.0,"/m/019jd,/m/06q74",2,"Boat, Water vehicle|Ship"
3173,7r1ZIR38fFY,50.0,60.0,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql",4,Brass instrument|French horn|Trombone|Trumpet
3174,7r3cnmmO1A8,330.0,340.0,"/m/02p01q,/m/07pdjhy,/m/083vt",3,Filing (rasp)|Rub|Wood
3175,7rVBUrdjXBg,160.0,170.0,/m/08p9q4,1,Sidetone
3176,7rVt2b80L-A,0.0,10.0,/m/07rgkc5,1,Static
3177,7riRm0kxRRE,20.0,30.0,/m/07rbp7_,1,Whip
3178,7rqy1JhY7TU,30.0,40.0,"/m/07bgp,/m/07q0h5t",2,Sheep|Bleat
3179,7rzEesL55fM,340.0,350.0,/m/0dwt5,1,Vibraphone
3180,7s6xFTV74tE,70.0,80.0,"/m/07mzm6,/m/0ytgt",2,"Wheeze|Child speech, kid speaking"
3181,7sgNkeZCPQc,30.0,40.0,"/m/02dgv,/m/07qcpgn,/m/07r4wb8",3,Door|Tap|Knock
3182,7sjPS_ru0Kw,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0c2wf",3,Music|Speech|Typewriter
3183,7skzapW_Jy4,24.0,34.0,/m/07rbp7_,1,Whip
3184,7ssccf2qjx8,30.0,40.0,"/m/02qldy,/m/07qc9xj,/m/09x0r",3,"Narration, monologue|Clicking|Speech"
3185,7t2HZLZ1PQs,28.0,38.0,"/m/028ght,/m/0l15bq",2,Applause|Clapping
3186,7tE6gxSwrH4,30.0,40.0,"/m/016cjb,/m/04rlf,/m/0l14jd,/m/0z9c",4,Gospel music|Music|Choir|A capella
3187,7tbxN_Mq8Qg,270.0,280.0,"/m/04fgwm,/m/09x0r",2,Electric toothbrush|Speech
3188,7tdOLiaWMlU,20.0,30.0,/m/0790c,1,Sonar
3189,7tfaSPv7ccU,80.0,90.0,"/m/01swy6,/m/04rlf,/m/09x0r,/t/dd00127",4,"Yodeling|Music|Speech|Inside, public space"
3190,7tkFQDldcnM,110.0,120.0,/m/0mkg,1,Accordion
3191,7u4X2wK1SlY,530.0,540.0,"/m/04rlf,/m/09x0r,/t/dd00013,/t/dd00127",4,"Music|Speech|Children playing|Inside, public space"
3192,7uErtxgLWg4,20.0,30.0,/m/01w250,1,Whistling
3193,7uJZ85F8HrU,450.0,460.0,"/m/015lz1,/m/015vgc,/m/04rlf,/m/0dq0md,/m/0ggq0m",5,Singing|Carnatic music|Music|Music of Bollywood|Classical music
3194,7uK5ctEget0,20.0,30.0,"/m/0261r1,/m/068hy,/m/0bt9lr,/m/0jbk",4,"Babbling|Domestic animals, pets|Dog|Animal"
3195,7uNqVJelenY,30.0,40.0,/m/02yds9,1,Purr
3196,7uRlXg1OQs4,70.0,80.0,"/m/04rlf,/m/07pc8lb,/m/07qs1cx",3,Music|Breaking|Crack
3197,7uifiqanNoM,30.0,40.0,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k",5,"Bird|Turkey|Bird vocalization, bird call, bird song|Fowl|Gobble"
3198,7vCaMmP1fP8,190.0,200.0,/m/07rn7sz,1,Shatter
3199,7vQaa2QxCwc,20.0,30.0,"/m/07qh7jl,/t/dd00077",2,Creak|Mechanisms
3200,7vWyT4hieJU,12.0,22.0,/m/07rgkc5,1,Static
3201,7vo5xhRTOjU,160.0,170.0,"/m/04rlf,/m/07q7njn,/m/09x0r",3,"Music|Chink, clink|Speech"
3202,7wQVHoG6Bqo,30.0,40.0,/m/01jg1z,1,Heart murmur
3203,7wSTdp1hiTA,30.0,40.0,"/m/04rlf,/t/dd00037",2,Music|Scary music
3204,7wxVkPOPgbE,160.0,170.0,/m/0242l,1,Coin (dropping)
3205,7xNpLhhPypk,20.0,30.0,"/m/07bjf,/m/09x0r,/m/0dv5r",3,Single-lens reflex camera|Speech|Camera
3206,7xReU9sFJsk,260.0,270.0,"/m/02p01q,/m/07pdjhy",2,Filing (rasp)|Rub
3207,7xkj4XqaynU,2.0,12.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk",3,Crow|Caw|Animal
3208,7y9RfZXJZsk,90.0,100.0,"/m/04rlf,/m/0ln16",2,Music|Salsa music
3209,7y9hIjH_7do,90.0,100.0,"/m/01xqw,/m/02fsn,/m/0d8_n,/m/0l14_3",4,Cello|Double bass|Pizzicato|Bowed string instrument
3210,7yK4-hsVX1o,30.0,40.0,"/m/026z9,/m/03mb9,/m/04rlf,/m/07gxw,/m/07lnk,/m/08cyft,/m/0ggx5q",7,Disco|House music|Music|Techno|Trance music|Electronic dance music|Dance music
3211,7yjEC7Cr6i8,30.0,40.0,"/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3",4,"Harp|Violin, fiddle|Pizzicato|Bowed string instrument"
3212,7yk8XI5q7go,30.0,40.0,/m/05pd6,1,Orchestra
3213,7z3fXPKfxZY,130.0,140.0,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128",5,"Aircraft engine|Vehicle|Fixed-wing aircraft, airplane|Aircraft|Outside, urban or manmade"
3214,7zS81_mUsK0,80.0,90.0,"/m/01yg9g,/m/07yv9",2,Lawn mower|Vehicle
3215,8-2A4UkCrlk,30.0,40.0,"/m/07q7njn,/m/09x0r",2,"Chink, clink|Speech"
3216,8-D_LgbKshE,30.0,40.0,"/m/02dgv,/m/07r4wb8,/m/09x0r",3,Door|Knock|Speech
3217,8-EfW7gYzns,30.0,40.0,/m/01c194,1,Mantra
3218,8-NQVeN9Wg4,480.0,490.0,/m/04fgwm,1,Electric toothbrush
3219,8-PRijTe7LQ,470.0,480.0,"/m/07phxs1,/m/07rv4dm",2,Ding|Clang
3220,8-Xl4Esvdkc,10.0,20.0,"/m/07r660_,/m/09x0r,/t/dd00125",3,"Giggle|Speech|Inside, small room"
3221,80Lqw4-iQXI,1.0,11.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k",3,Turkey|Fowl|Gobble
3222,80ffPGmYlzk,170.0,180.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
3223,80nWT6sboTo,60.0,70.0,"/m/06_y0by,/m/09x0r",2,Environmental noise|Speech
3224,81DteAPIhoE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",3,Reversing beeps|Truck|Vehicle
3225,81HvMVN_qD4,170.0,180.0,/m/01w250,1,Whistling
3226,81SgTHg66QY,30.0,40.0,"/m/02p0sh1,/m/04rlf",2,Traditional music|Music
3227,81btQM0UoLk,5.0,15.0,/m/07pjjrj,1,"Smash, crash"
3228,81v8YxRNnZc,30.0,40.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c",5,"Subway, metro, underground|Railroad car, train wagon|Rail transport|Train|Clickety-clack"
3229,8205zTywFXo,30.0,40.0,/m/07qmpdm,1,Clatter
3230,828eRs9Gb7A,30.0,40.0,"/m/03k3r,/m/09x0r",2,Horse|Speech
3231,829K7vIbd6A,200.0,210.0,"/m/04rlf,/m/07yv9,/m/0h9mv,/m/0k4j",4,Music|Vehicle|Tire squeal|Car
3232,82GoiIMS6Ig,30.0,40.0,"/m/032s66,/m/0_1c",2,"Gunshot, gunfire|Artillery fire"
3233,82HgUxOP8NY,210.0,220.0,/m/01z47d,1,Busy signal
3234,82a4aO66SQQ,30.0,40.0,/m/07qh7jl,1,Creak
3235,82ai4ABAaRQ,150.0,160.0,"/m/07yv9,/m/09t49",2,Vehicle|Rustling leaves
3236,83DgBMAg4Jg,0.0,10.0,/m/07rqsjt,1,"Whoosh, swoosh, swish"
3237,83Ki9DGYDXM,20.0,30.0,"/m/02bm9n,/m/0l7xg,/t/dd00077",3,"Ratchet, pawl|Gears|Mechanisms"
3238,83XmpVJP-YY,1.0,11.0,"/m/068hy,/m/07qz6j3,/m/09x0r,/m/0jbk",4,"Domestic animals, pets|Whimper|Speech|Animal"
3239,83kODAKb3XY,70.0,80.0,"/m/02z32qm,/m/04rlf,/m/09x0r",3,Fusillade|Music|Speech
3240,84E9i9_ELBs,30.0,40.0,"/m/07r04,/m/07yv9,/m/0gvgw0",3,Truck|Vehicle|Air brake
3241,84b7NrzJWiI,420.0,430.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",3,Emergency vehicle|Siren|Police car (siren)
3242,84fDGWoRtsU,210.0,220.0,"/m/04rlf,/m/06_fw,/m/09x0r",3,Music|Skateboard|Speech
3243,84flVacRHUI,21.0,31.0,"/m/0199g,/m/07yv9,/m/09x0r",3,Bicycle|Vehicle|Speech
3244,84jS0NjXLGc,30.0,40.0,"/m/07pjwq1,/m/09x0r",2,Buzz|Speech
3245,84uMcdRg4YY,30.0,40.0,"/m/0192l,/m/085jw",2,"Bagpipes|Wind instrument, woodwind instrument"
3246,84uy3xSw9H0,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",5,"Cat|Domestic animals, pets|Caterwaul|Speech|Animal"
3247,84vLeRd4pw0,480.0,490.0,"/m/0199g,/m/07yv9,/m/09x0r",3,Bicycle|Vehicle|Speech
3248,85ITBlNPseA,30.0,40.0,/m/07plct2,1,Crushing
3249,85er2kTm_YY,100.0,110.0,/m/0150b9,1,Change ringing (campanology)
3250,85uvN5ZwvYM,420.0,430.0,"/m/068zj,/m/0jbk",2,Pig|Animal
3251,86GbHzzWhpg,520.0,530.0,"/m/03vt0,/m/09f96,/m/0h2mp",3,"Insect|Mosquito|Fly, housefly"
3252,86e-ONda0GU,170.0,180.0,"/m/04cvmfc,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0cdnk,/m/0jbk",6,"Roar|Domestic animals, pets|Speech|Dog|Roaring cats (lions, tigers)|Animal"
3253,86owBlJa8f0,24.0,34.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/0jbk",4,"Cat|Domestic animals, pets|Meow|Animal"
3254,86p6UVFIcFI,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2",4,"Cat|Domestic animals, pets|Meow|Caterwaul"
3255,87NvADAjdYo,51.0,61.0,"/m/02c8p,/m/09x0r",2,"Telephone dialing, DTMF|Speech"
3256,87PqE9GOyzg,30.0,40.0,/m/027m70_,1,Jingle bell
3257,87iX_Pg0jTo,10.0,20.0,"/m/07phxs1,/m/07rv4dm",2,Ding|Clang
3258,87tCTDAXZto,50.0,60.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v",3,"Cattle, bovinae|Moo|Livestock, farm animals, working animals"
3259,881i5lZQ8rI,30.0,40.0,/m/07pn_8q,1,Chopping (food)
3260,886Qu4V0km4,110.0,120.0,"/m/01lyv,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y",5,Country|Guitar|Music|Musical instrument|Plucked string instrument
3261,88N23-hjddY,280.0,290.0,"/m/01j4z9,/m/09x0r",2,Chainsaw|Speech
3262,88OXNd0yTMI,40.0,50.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr",4,"Railroad car, train wagon|Train whistle|Rail transport|Train"
3263,89-cWFtXz_U,270.0,280.0,/m/046dlr,1,Alarm clock
3264,894Aejo-R0U,30.0,40.0,/m/07qwyj0,1,Rustle
3265,89t0486uIfo,90.0,100.0,"/m/01j3sz,/t/dd00001",2,Laughter|Baby laughter
3266,8A1G_Sg6bx4,170.0,180.0,"/m/01kcd,/m/01wy6",2,Brass instrument|Clarinet
3267,8A1xDCkq5dk,30.0,40.0,"/m/04rlf,/m/07r4wb8,/m/09x0r",3,Music|Knock|Speech
3268,8AWiBbAtpCY,290.0,300.0,/m/03wvsk,1,Hair dryer
3269,8AY0aXAQjwY,250.0,260.0,"/m/07qv_d5,/m/0912c9,/m/09x0r,/m/0dxrf",4,"Toot|Vehicle horn, car horn, honking|Speech|Frying (food)"
3270,8AYXpxT4jcs,90.0,100.0,"/m/07qfr4h,/m/09x0r",2,"Hubbub, speech noise, speech babble|Speech"
3271,8AdDbRz0SrU,28.0,38.0,"/m/04rlf,/m/07rjzl8",2,Music|Slam
3272,8Admm68VCj0,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp",3,Fowl|Honk|Goose
3273,8Aq2DyLbUBA,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/03kmc9",3,"Fire engine, fire truck (siren)|Emergency vehicle|Siren"
